TMDb-MovieId,IMDb-MovieId,Movie-Title,Original-Language,Popularity,Release-Date,Runtime,Production-Companies,Production-Countries,Budget,Revenue,Genre,Writer,Director,Actor,Rating
353491,tt1648190,The Dark Tower,en,23.711,2017-08-03,95,"MRC,Imagine Entertainment,Weed Road Pictures,Columbia Pictures,Sony Pictures,The Department of Trade and Industry of South Africa","South Africa,United States of America",60000000,113231078,"Action,Adventure,Fantasy","Akiva Goldsman,Jeff Pinkner,Anders Thomas Jensen",Nikolaj Arcel,"Idris Elba,Matthew McConaughey,Tom Taylor",5.6
475007,tt6069126,The Escape,en,4.377,2018-04-25,102,"Front Row Filmed Entertainment,Lorton Entertainment",United Kingdom,0,0,Drama,Dominic Savage,Dominic Savage,"Gemma Arterton,Dominic Cooper,Frances Barber",5.9
429742,tt6087426,Still/Born,en,8.459,2018-02-09,87,Hadron Films,Canada,0,0,"Horror,Thriller","Colin Minihan,Brandon Christensen",Brandon Christensen,"Christie Burke,Jesse Moss,Rebecca Olson",5.4
478364,tt7201192,The Secret Kiss,en,1.961,2017-09-20,70,Mansfield Dark Productions,United Kingdom,0,0,"Drama,Mystery",Richard Mansfield,Richard Mansfield,"Tom Beedim,Daniel Mansfield,Freddie Wintrip",4.1
466129,tt6089700,The Hatred,en,6.741,2017-11-29,94,Westridge Films,United States of America,0,0,"Drama,Horror,Mystery",Michael G. Kehoe,Michael G. Kehoe,"Sarah Davenport,Andrew Divoff,Darby Walker",3.6
485906,tt7136736,The Elf,en,3.05,2017-11-07,91,Pikchure Zero Entertainment,United States of America,0,0,"Action,Comedy,Fantasy",Tristan Price,Tristan Price,"Natassia Halabi,Gabriel Miller,Lassiter Holmes",2.5
459947,tt6104206,Jackals,en,7.806,2017-09-01,86,Tommy Alastra Productions,United States of America,0,0,"Horror,Mystery,Thriller",Jared Rivet,Kevin Greutert,"Deborah Kara Unger,Ben Sullivan,Chelsea Ricketts",4.9
502298,tt6710214,Liberated: The New Sexual Revolution,en,4.539,2017-04-22,84,Magic Lantern Pictures,"Mexico,United States of America",0,0,Documentary,Benjamin Nolot,Benjamin Nolot,"Kimberleigh Andrews,Kim Biddle,Adam Brown",5.9
470640,tt7043176,The Tragically Hip - Long Time Running,en,1.875,2017-09-14,97,Banger Films,Canada,0,0,"Documentary,Music","Jennifer Baichwal,Nicholas de Pencier","Jennifer Baichwal,Nicholas de Pencier","Gord Downie,Paul Langlois,Gord Sinclair",8.1
436274,tt6097798,Radius,en,15.951,2017-07-17,93,"Title Media,EMAfilms,Peripatetic Pictures",Canada,0,14097,"Drama,Horror,Mystery","Caroline Labrèche,Steeve Léonard","Caroline Labrèche,Steeve Léonard","Diego Klattenhoff,Charlotte Sullivan,Brett Donahue",6.2
432959,tt6090102,Jim Gaffigan: Cinco,en,2.74,2017-01-10,73,Comedy Dynamics,United States of America,0,0,Comedy,"Jim Gaffigan,Jeannie Gaffigan",Jeannie Gaffigan,"Jim Gaffigan,Marre Gaffigan,Katie Gaffigan",7.1
417644,tt0493405,CHiPS,en,18.818,2017-03-23,100,"Primate Pictures,Warner Bros. Pictures",United States of America,25000000,26800152,"Action,Comedy,Crime","Rick Rosner,Dax Shepard",Dax Shepard,"Michael Peña,Dax Shepard,Vincent D&apos;Onofrio",6.0
341287,tt1553659,Breath,en,5.204,2017-06-22,115,"See Pictures,Gran Via Productions,Screen Australia",Australia,0,0,"Adventure,Drama,Romance","Gerard Lee,Simon Baker,Tim Winton",Simon Baker,"Samson Coulter,Ben Spence,Simon Baker",6.7
449359,tt6720442,Jo Koy: Live from Seattle,en,3.654,2017-03-28,63,Art & Industry,United States of America,0,0,Comedy,Jo Koy,Shannon Hartman,Jo Koy,7.3
448448,tt6714534,Get Me Roger Stone,en,5.865,2017-04-23,100,Stone Cold,United States of America,0,0,"Documentary,Biography","Dylan Bank,Daniel DiMauro,Morgan Pehme","Dylan Bank,Daniel DiMauro,Morgan Pehme","Roger Stone,Donald Trump,Jane Mayer",7.3
442788,tt6096194,Different Flowers,en,2.152,2017-09-29,99,"Heartland Films,Alpha Studios",United States of America,0,0,Comedy,Morgan Dameron,Morgan Dameron,"Emma Bell,Hope Lauren,Shelley Long",5.2
432972,tt6159518,The Force,en,2.574,2017-01-22,80,"Kino Lorber,ITVS,JustFilms / Ford Foundation,Cinereach,Tribeca Film Institute,Corporation for Public Broadcasting,Independent Lens,CNN Films",United States of America,0,0,Documentary,"Linda Davis,Lawrence Lerew,Peter Nicks",Peter Nicks,"Cat Brooks,Jonathan Cairo,Ben McBride",6.8
353569,tt1412528,Table 19,en,7.535,2017-03-03,87,"Story Ink,21 Laps Entertainment,3311 Productions","United States of America,Finland",5000000,5042014,"Comedy,Drama,Romance","Mark Duplass,Jay Duplass,Jeffrey Blitz",Jeffrey Blitz,"Anna Kendrick,Lisa Kudrow,Craig Robinson",5.8
482866,tt6643494,Here's the Plan,en,0.862,2017-04-27,19,Zoofilms,Chile,0,0,"Animation,Short,Drama",Fernanda Frick,Fernanda Frick,"Alex Small-Butera,Lindsay Small-Butera",7.0
444705,tt6648926,Dave Chappelle: The Age of Spin,en,5.72,2017-03-21,67,"Stan Lathan TV,Pilot Boy Productions,Levels Audio Post",United States of America,0,0,Comedy,Dave Chappelle,Stan Lathan,"Dave Chappelle,Morgan Freeman",8.1
480572,tt6204340,Bullet Head,en,12.05,2017-12-07,93,"Millennium Films,Principato-Young Entertainment,Nu Boyana Film Studios,Sunset Junction Entertainment","United States of America,Bulgaria",0,87465,"Crime,Drama,Thriller",Paul Solet,Paul Solet,"Adrien Brody,Antonio Banderas,John Malkovich",5.4
528491,tt11644096,WHAT DID JACK DO?,en,6.987,2017-11-08,17,Absurda,United States of America,0,0,"Short,Comedy,Crime",David Lynch,David Lynch,"Jack Cruz,David Lynch,Toototabon",6.4
462145,tt6203570,Mountain,en,4.294,2017-11-30,73,"Stranger Than Fiction Films,Sherpas Cinema,Camp 4 Collective,Screen Australia,Dogwoof,DCM Pictures",Australia,0,2129889,Documentary,"Robert Macfarlane,Jennifer Peedom",Jennifer Peedom,Willem Dafoe,7.2
443670,tt6423352,Tom Clancy’s Ghost Recon Wildlands: War Within The Cartel,en,2.991,2017-02-16,32,Ubisoft Entertainment,United States of America,0,0,"Action,Drama,Sci-Fi","Noam Dromi,Evan Greene,Ryan Landels",Avi Youabian,"D.J. Cotrona,Jose Rosete,Esteban Cueto",5.6
501980,tt7329828,The Inertia Variations,en,0.6,2017-11-07,85,Saint Michaels Production AB,"United Kingdom,Sweden",0,0,Documentary,"Matt Johnson,Johanna St Michaels,John Tottenham",Johanna St Michaels,"Matt Johnson,Johanna St Michaels,Tim Pope",7.1
459202,tt6217804,Boo 2! A Madea Halloween,en,14.603,2017-10-20,103,Tyler Perry Studios,United States of America,25000000,48333932,"Comedy,Drama,Horror","Tyler Perry,Brian Schulman",Tyler Perry,"Tyler Perry,Cassi Davis,Patrice Lovely",3.9
453278,tt6217608,The Rider,en,20.707,2018-03-28,103,"Highwayman Films,Altitude Film Entertainment,Caviar",United States of America,0,0,"Drama,Western",Chloé Zhao,Chloé Zhao,"Brady Jandreau,Mooney,Tim Jandreau",7.4
467916,tt6215208,Allure,en,6.319,2018-03-16,104,micro_scope,Canada,0,0,"Drama,Romance,Thriller","Carlos Sanchez,Jason Sanchez","Carlos Sanchez,Jason Sanchez","Evan Rachel Wood,Julia Sarah Stone,Maxim Roy",5.1
443109,tt6215044,Oceans Rising,en,5.702,2017-01-17,90,"Syfy,The Asylum",United States of America,0,0,"Action,Adventure,Drama",Adam Lipsius,Adam Lipsius,"Jason Tobias,Summer Spiro,DeJean Brown",2.4
452507,tt6214928,1922,en,13.777,2017-10-20,102,Campfire Studios,United States of America,0,0,"Crime,Drama,Horror","Stephen King,Zak Hilditch",Zak Hilditch,"Thomas Jane,Molly Parker,Dylan Schmid",6.2
47971,tt1293847,xXx: Return of Xander Cage,en,161.175,2017-01-13,107,"Rox Productions,Revolution Studios,Maple Cage Productions,Huahua Media,Roth-Kirschenbaum Films,Shanghai Film Group,One Race,Paramount","Canada,China,United States of America",85000000,346147658,"Action,Adventure,Thriller","Rich Wilkes,F. Scott Frazier",D.J. Caruso,"Vin Diesel,Donnie Yen,Deepika Padukone",5.2
424510,tt6212496,Mr. Roosevelt,en,3.953,2017-07-29,90,"Beachside Films,Sleepy Sheep,Revelator Productions",United States of America,0,0,Comedy,Noël Wells,Noël Wells,"Noël Wells,Nick Thune,Britt Lower",6.2
449757,tt6213284,I Am Not a Witch,en,6.991,2017-10-20,93,"Soda Pictures,Clandestine Films,Quiddity Films,Icreatefilms,unafilm","France,Germany,United Kingdom,Zambia",0,0,"Comedy,Drama",Rungano Nyoni,Rungano Nyoni,"Maggie Mulubwa,Henry B.J. Phiri,Nancy Murilo",6.9
463800,tt7078926,Firebase,en,6.679,2017-06-28,27,Oats Studios,Canada,0,0,"Short,Horror,Sci-Fi","Neill Blomkamp,Thomas Sweterlitsch",Neill Blomkamp,"Steve Boyle,Nic Rhind,Robert Hobbs",7.0
435033,tt6196754,Say You Will,en,2.268,2017-09-14,95,Ghost Rain Pictures,United States of America,0,0,Drama,Nick Naveda,Nick Naveda,"Travis Tope,Katherine Hughes,Israel Broussard",6.8
457962,tt1386691,Shimmer Lake,en,11.017,2017-06-09,83,Footprint Features,"Canada,United States of America",0,0,"Action,Crime,Drama",Oren Uziel,Oren Uziel,"Benjamin Walker,Rainn Wilson,Stephanie Sigman",6.3
301337,tt1389072,Downsizing,en,21.512,2017-12-22,135,"Ad Hominem Enterprises,Annapurna Pictures,Paramount","United States of America,Norway",68000000,55003890,"Drama,Fantasy,Sci-Fi","Alexander Payne,Jim Taylor",Alexander Payne,"Matt Damon,Christoph Waltz,Hong Chau",5.8
502315,tt6170130,How the Beatles Changed the World,en,4.891,2017-10-23,109,Symettrica Entertainment,United Kingdom,0,0,"Documentary,History,Music",Tom O&apos;Dell,Tom O&apos;Dell,"The Beatles,Jonathan Gould,Chris Ingham",6.8
450494,tt6679242,Joe Cocker - Mad Dog with Soul,en,3.496,2017-03-17,90,"Otmoor Productions Limited,Eagle Rock Film Productions",United Kingdom,335000,0,Documentary,John Edginton,John Edginton,"Joe Cocker,Phil Crookes,Vic Cocker",7.2
461928,tt6433880,Anna and the Apocalypse,en,12.199,2018-11-30,98,"Parkhouse Pictures,Blazing Griffin,Creative Scotland,Black Camel Pictures",United Kingdom,0,0,"Comedy,Horror,Musical","Alan McDonald,Ryan McHenry",John McPhail,"Ella Hunt,Malcolm Cumming,Sarah Swire",6.0
459667,tt6164014,Circus Kane,en,5.281,2017-10-10,88,"End of the Rose,DeInstitutionalized",United States of America,0,0,Horror,"James Cullen Bressack,Sean Sellars,Zack Ward",Christopher Ray,"Jonathan Lipnicki,Tim Abell,Richard Moll",4.5
442496,tt6527474,Men Don't Whisper,en,1.319,2017-02-14,23,"Jash Network,Smudge Films",United States of America,0,0,"Short,Comedy","Jordan Firstman,Charles Rogers",Jordan Firstman,"Charles Rogers,Jordan Firstman,Clare McNulty",6.7
346364,tt1396484,It,en,51.29,2017-09-06,135,"New Line Cinema,Vertigo Entertainment,Lin Pictures,KatzSmith Productions",United States of America,35000000,701842551,Horror,"Chase Palmer,Cary Joji Fukunaga,Gary Dauberman",Andy Muschietti,"Bill Skarsgård,Jaeden Martell,Finn Wolfhard",7.3
465078,tt7136550,God: Serengeti,en,14.701,2017-07-06,4,Oats Studios,Canada,0,0,"Short,Comedy",Neill Blomkamp,Neill Blomkamp,"Jason Cope,Sharlto Copley",6.6
470819,tt7207238,Jane,en,7.559,2017-12-28,90,"Public Road Productions,National Geographic",United States of America,0,1723379,"Documentary,Biography","Brett Morgen,Jane Goodall",Brett Morgen,"Jane Goodall,Hugo Van Lawick,Hugo Eric Louis van Lawick",7.8
391714,tt1667321,On Chesil Beach,en,9.693,2018-01-19,110,"Number 9 Films,BBC Film",United Kingdom,745971,3335913,"Drama,Music,Romance",Ian McEwan,Dominic Cooke,"Billy Howle,Saoirse Ronan,Andy Burse",6.3
578656,tt6424188,Betsy,en,1.983,2018-04-28,81,"concept media,Cyfuno Ventures,Dopest Shit Ever,Head On A Stick Productions,TheBlood-Shed",United States of America,10000,0,Horror,Shawn Burkett,Shawn Burkett,"Erin R. Ryan,Kelci C. Magel,Cheyenne Gordon",3.1
461118,tt6191876,What We Started,en,2.883,2018-03-23,70,Bert Marcus Productions,United States of America,0,0,Documentary,"Bert Marcus,Cyrus Saidi","Bert Marcus,Cyrus Saidi","Steve Angello,Carl Cox,Chip Eberhart",7.0
554905,tt6662050,Five Minutes,en,0.677,2017-01-18,10,Section 5,United States of America,8000,0,"Short,Comedy",Justine Bateman,Justine Bateman,"Rae Dawn Chong,Rob Benedict,Bre Blair",6.8
473706,tt6190348,Pin Cushion,en,2.519,2018-01-26,82,Quark Films,United Kingdom,0,0,Drama,Deborah Haywood,Deborah Haywood,"Lily Newmark,Joanna Scanlan,Chanel Cresswell",6.5
485034,tt7069196,A Very Merry Toy Store,en,4.782,2017-11-26,90,"Synthetic Cinema International,Hartbreak Films",United States of America,0,0,"Comedy,Drama,Family",David Breckman,Paula Hart,"Melissa Joan Hart,Mario Lopez,Dan Amboyer",5.5
440775,tt6188002,Galaxy of Horrors,en,2.769,2017-03-07,105,"Unstable Ground Productions,Indiecan Entertainment,Rue Morgue Magazine",Canada,0,0,"Horror,Sci-Fi","Dennis Cabella,Javier Chillon,Todd Cobery","Dennis Cabella,Javier Chillon,Todd Cobery","Gabriele Angieri,Bela B.,Olli Banjo",4.7
492223,tt6186970,The Silent Child,en,2.939,2017-08-08,20,"Slick Showreels,Slick Films",United Kingdom,0,0,"Short,Drama",Rachel Shenton,Chris Overton,"Rachel Fielding,Philip York,Rachel Shenton",7.7
462108,tt7068896,Chris D'Elia: Man on Fire,en,3.753,2017-06-27,65,Irwin Entertainment,United States of America,0,0,Comedy,Chris D&apos;Elia,Bill D&apos;Elia,Chris D&apos;Elia,6.5
456824,tt6182054,House of Evil,en,1.253,2017-05-29,85,Event Film Distribution,Italy,0,0,Horror,"Lorenzo Paviano,Raffaele Picchio","Luca Boni,Marco Ristori","Andrew Harwood Mills,Lucy Drive,Désirée Giorgetti",2.8
502927,tt7341660,The Distant Barking of Dogs,en,1.667,2017-11-19,91,"Final Cut for Real,Mouka Filmi Oy,STORY","Denmark,Finland,Sweden",0,0,"Documentary,War",Simon Lereng Wilmont,Simon Lereng Wilmont,"Oleg Afanasyev,Alexandra Ryabichkina,Jarik",7.6
437752,tt6184894,Bill Burr: Walk Your Way Out,en,5.045,2017-01-31,77,Comedy Dynamics,United States of America,0,0,Comedy,Bill Burr,Jay Karas,Bill Burr,7.2
447758,tt6667360,Carnage: Swallowing the Past,en,5.08,2017-03-19,65,BBC,United Kingdom,0,0,Comedy,Simon Amstell,Simon Amstell,"Racheal Ofori,Myles Sembi,Robert Wilde",7.6
432956,tt6184916,Brian Posehn: Posehn 25x2,en,1.995,2017-01-05,63,Comedy Dynamics,United States of America,0,0,Comedy,Brian Posehn,Ryan Polito,Brian Posehn,6.8
446048,tt6664120,Jim Norton: Mouthful of Shame,en,2.896,2017-03-14,61,Art & Industry,United States of America,0,0,Comedy,Jim Norton,Shannon Hartman,"Jim Norton,Louis C.K.,Robert De Niro",7.0
403068,tt5665452,Sun Dogs,en,5.548,2017-06-18,93,Apartment 3C Productions,"Mexico,United States of America",0,0,"Comedy,Drama",Raoul McFarland,Jennifer Morrison,"Melissa Benoist,Jennifer Morrison,Allison Janney",6.3
324552,tt4425200,John Wick: Chapter 2,en,161.167,2017-02-08,122,"Thunder Road,87Eleven,Summit Entertainment",United States of America,40000000,171539887,"Action,Crime,Thriller",Derek Kolstad,Chad Stahelski,"Keanu Reeves,Riccardo Scamarcio,Ian McShane",7.4
395474,tt3234084,I Do... Until I Don't,en,5.864,2017-09-01,103,"Cold Iron Pictures,Ways & Means",United States of America,0,280668,Comedy,Lake Bell,Lake Bell,"Lake Bell,Ed Helms,Mary Steenburgen",4.4
428446,tt5420886,Walking Out,en,9.552,2017-01-21,96,"Co-Op Entertainment,Harbinger Pictures,Walking Out,Burba Hayes",United States of America,0,0,"Adventure,Drama,Mystery","Alex Smith,Andrew J. Smith,David Quammen","Alex Smith,Andrew J. Smith","Matt Bomer,Josh Wiggins,Bill Pullman",5.8
441146,tt4838248,Just Charlie,en,3.235,2017-06-23,97,Seahorse Films,United Kingdom,0,0,Drama,Peter Machen,Rebekah Fortune,"Harry Gilby,Scot Williams,Mark Carter",6.9
286538,tt3722062,Bokeh,en,10.451,2017-03-24,104,"Kansha Films,Zealous Pictures,Vintage Pictures","United States of America,Iceland",0,0,"Drama,Sci-Fi","Geoffrey Orthwein,Andrew Sullivan","Geoffrey Orthwein,Andrew Sullivan","Maika Monroe,Matt O&apos;Leary,Arnar Jónsson",5.0
447606,tt3721112,The Shadow People,en,2.888,2017-02-28,78,Edgen Films,United States of America,0,0,"Drama,Horror,Mystery",David Wilson,Brian T. Jaynes,"Bug Hall,Kat Steffens,C. Thomas Howell",3.4
401743,tt4842646,The Most Hated Woman in America,en,9.214,2017-03-24,91,Brownstone Productions,United States of America,0,0,"Biography,Drama,History","Tommy O&apos;Haver,Irene Turner",Tommy O&apos;Haver,"Melissa Leo,Brandon Mychal Smith,Juno Temple",6.1
438457,tt4400994,The Ballad of Lefty Brown,en,8.796,2017-12-15,105,"Higher Content,Om Films,Armian Pictures,Rival Pictures",United States of America,8000000,7856,"Action,Drama,Western",Jared Moshe,Jared Moshe,"Bill Pullman,Peter Fonda,Stephen Alan Seder",6.3
485504,tt3255590,El Camino Christmas,en,6.637,2017-12-08,97,Goldenlight Films,United States of America,0,0,"Comedy,Crime,Western","Christopher Wehner,Theodore Melfi",David E. Talbert,"Dax Shepard,Kurtwood Smith,Luke Grimes",5.7
407448,tt5390504,Detroit,en,15.027,2017-07-28,143,"Annapurna Pictures,First Light,Page 1",United States of America,34000000,23355100,"Crime,Drama,History",Mark Boal,Kathryn Bigelow,"John Boyega,Anthony Mackie,Algee Smith",7.3
390059,tt5390066,Permission,en,8.769,2018-02-09,96,"Ball & Chain Productions,Circadian Pictures,Paper Trail,Picture Films,Good Deed Entertainment",United States of America,0,0,"Comedy,Drama,Romance",Brian Crano,Brian Crano,"Rebecca Hall,Dan Stevens,Gina Gershon",5.3
413998,tt4411596,My Cousin Rachel,en,7.42,2017-06-08,106,"Fox Searchlight Pictures,Free Range Films,TSG Entertainment","United Kingdom,United States of America",0,9200168,"Drama,Mystery,Romance","Roger Michell,Daphne Du Maurier",Roger Michell,"Rachel Weisz,Sam Claflin,Holliday Grainger",6.0
462445,tt5156274,Cardboard Gangsters,en,1.7,2017-04-22,92,"Stalker Films,Five Knights Productions",Ireland,0,0,"Crime,Drama","John Connors,Mark O&apos;Connor",Mark O&apos;Connor,"John Connors,Fionn Walton,Kierston Wareing",6.4
429698,tt4834220,Pork Pie,en,3.975,2017-02-02,105,"Southern Light Films,Four Knights Film",New Zealand,0,847307,"Action,Comedy,Crime","Matt Murphy,Geoff Murphy,Ian Mune",Matt Murphy,"Dean O&apos;Gorman,James Rolleston,Ashleigh Cummings",6.4
441728,tt5153236,Hampstead,en,7.628,2017-06-23,102,"Ecosse Films,SCOPE Pictures,Motion Picture Capital",United Kingdom,0,6335171,"Comedy,Drama,Romance",Robert Festinger,Joel Hopkins,"James Norton,Brendan Gleeson,Diane Keaton",6.1
401546,tt3203620,The Dinner,en,7.249,2017-05-05,120,"ChubbCo Film,Post Factory NY,BlackBird,Code Red",United States of America,0,2544921,"Crime,Drama,Thriller","Herman Koch,Oren Moverman",Oren Moverman,"Michael Chernus,Taylor Rae Almonte-Roman,Steve Coogan",4.5
335788,tt4106376,Renegades,en,19.611,2017-08-21,105,"Studio Babelsberg,EuropaCorp,Belga Productions,CB Films,DCS,Canal+","Germany,Belgium,France,United States of America",66190000,2602149,"Action,Adventure,Crime","Richard Wenk,Luc Besson",Steven Quale,"J.K. Simmons,Sullivan Stapleton,Charlie Bewley",5.5
378631,tt3204632,Like Me,en,3.563,2018-01-25,80,"Go Infect Films,Glass Eye Pix,Dogfish Pictures",United States of America,0,0,"Crime,Drama,Horror",Robert Mockler,Robert Mockler,"Addison Timlin,Ian Nelson,Larry Fessenden",5.2
467330,tt3724490,Death Fighter,en,2.691,2017-07-25,88,Gorilla Pictures,United States of America,0,0,Action,Lawrence Riggins,Toby Russell,"Matt Mullins,Don Wilson,Cynthia Rothrock",4.9
313943,tt3722614,Revolt,en,13.128,2017-07-01,87,"Automatik Entertainment,Tea Shop & Film Company,Movie Power,Voltage Pictures,42",United Kingdom,4000000,24416,"Action,Adventure,Sci-Fi","Joe Miale,Rowan Athale",Joe Miale,"Lee Pace,Bérénice Marlohe,Jason Flemyng",5.3
470114,tt5442456,24 Hours To Live,en,15.312,2017-10-26,94,"Thunder Road,Fundamental Films,Film Afrika Worldwide","United States of America,South Africa,China",0,5805201,"Action,Sci-Fi,Thriller","Ron Mita,Jim McClain,Zach Dean",Brian Smrz,"Ethan Hawke,Qing Xu,Paul Anderson",5.8
399170,tt5439796,Logan Lucky,en,27.542,2017-08-17,118,"Free Association,Trans-Radial Pictures,Universal Pictures",United States of America,29000000,48453605,"Action,Comedy,Crime",Jules Asner,Steven Soderbergh,"Channing Tatum,Adam Driver,Daniel Craig",7.0
324849,tt4116284,The Lego Batman Movie,en,31.416,2017-02-08,104,"Lin Pictures,Warner Bros. Animation,Animal Logic,DC Entertainment,Lord Miller Productions,Warner Bros. Pictures,LEGO,Warner Animation Group","Denmark,United States of America",80000000,311950384,"Animation,Action,Adventure","Seth Grahame-Smith,Chris McKenna,Erik Sommers",Chris McKay,"Will Arnett,Michael Cera,Rosario Dawson",7.3
